,TSLA,INTC,AMD,AAPL,MSFT,SPY,GOOG,FB,IBM
2018-07-19,64.046,48.88462814060001,16.71,46.525336715600005,100.953947091,268.003162085,1186.96,208.09,132.222070728
2018-07-20,62.716,48.8187965906,16.5,46.418649472700004,102.762221814,267.696872757,1184.91,209.94,129.66161921100002
2018-07-23,60.64,49.194976876400005,16.66,46.459869543800004,104.406107926,268.194592915,1205.5,210.91,129.085739112
2018-07-24,59.486,49.0727182835,16.19,46.7969042428,104.10634045799999,269.544180267,1248.08,214.67,129.688198292
2018-07-25,61.74800000000001,49.3078309621,16.05,47.238201474499995,107.17170456,271.841350228,1263.7,217.5,129.900830944
2018-07-26,61.33,49.0539092692,18.35,47.0902941606,106.001644446,271.200056947,1268.33,176.26,129.980568189
2018-07-27,59.43600000000001,44.8406900682,18.94,46.307112809799996,104.125680295,269.362320979,1238.5,174.89,128.598455951
2018-07-30,58.034,44.8500945753,19.42,46.0476688329,101.891929167,267.955304378,1219.74,171.06,128.899685541
2018-07-31,59.628,45.2356793683,18.33,46.139807815299996,102.578493366,269.276177105,1217.26,172.58,128.403542687
2018-08-01,60.168,45.9033993756,18.48,48.8579077975,102.77189173200001,268.82631465400004,1220.01,171.65,127.136606469
2018-08-02,69.908,46.5335013543,18.79,50.2860620255,104.019311193,270.290760504,1226.15,176.37,126.658183002
2018-08-03,69.634,46.67456896149999,18.49,50.43154462930001,104.473797354,271.448917026,1223.71,177.78,130.857677878
2018-08-06,68.398,46.64635544,19.43,50.6934133163,104.560826618,272.444357343,1224.77,185.69,129.378109008
2018-08-07,75.914,47.0248248554,19.56,50.2181701436,105.286070491,273.344082244,1242.22,183.81,130.24635900299998
2018-08-08,74.068,47.270829975299996,19.58,50.2521160846,105.875935508,273.229223746,1245.61,185.18,130.140042678
2018-08-09,70.49,47.4411412122,19.1,50.647343825,106.049994037,272.855933627,1249.1,183.09,129.65275951700002
2018-08-10,71.098,46.220577347799995,19.06,50.497011801099994,105.402109511,271.0277692,1237.61,180.26,129.393042032
2018-08-13,71.282,45.8421079325,19.73,50.8230658454,104.638185965,270.01318580099996,1235.01,180.05,127.807869798
2018-08-14,69.528,45.529870664799994,20.02,51.037190889399994,105.943624936,271.736063271,1242.1,181.11,128.389995195
2018-08-15,67.738,44.9053961295,19.7,51.1564196071,104.512477027,269.706896473,1214.38,179.53,128.88256283799998
2018-08-16,67.09,44.6310058034,19.33,51.905857261099996,104.49306174200001,271.889207935,1206.49,174.7,130.163238711
2018-08-17,61.1,44.564773655699994,19.77,52.9424171333,104.43481588799999,272.846362086,1200.96,173.8,130.808054535
2018-08-20,61.688,43.9970695327,19.98,52.426570436300004,103.745573285,273.430226117,1207.77,172.5,131.211064425
2018-08-21,64.38,45.056783895600006,20.4,52.3243743926,102.88159312,274.07151939799996,1201.62,172.62,130.72745255700002
2018-08-22,64.328,44.5174649788,20.9,52.3268076317,103.93001848899999,273.908803193,1207.33,173.64,130.07368095799998
2018-08-23,64.02,44.45123283109999,22.29,52.4338701538,104.415400604,273.545084615,1205.38,172.9,130.19010603700002
2018-08-24,64.564,45.0946308372,23.98,52.596897175900004,105.230842557,275.191389754,1220.65,174.645,130.790142984
2018-08-27,63.854,45.747490578599994,25.26,53.03001374220001,106.395759634,277.364129675,1241.82,177.46,131.372268381
2018-08-28,62.372,45.9556487571,25.05,53.4582638302,107.036464026,277.49813125599997,1231.15,176.26,131.282710628
2018-08-29,61.002,46.125959994,25.2,54.256366267,108.745009071,278.991291731,1249.3,175.9,132.13350928399998
2018-08-30,60.63,45.643411489399995,24.89,54.75518029,108.677055575,277.861849833,1239.12,177.64,130.69162945600002
2018-08-31,60.332,45.8231844617,25.17,55.3878224655,109.045945982,277.871421375,1218.19,175.73,131.184197099
2018-09-04,57.79,45.3784828987,28.06,55.5654489225,108.444072159,277.3928443,1197.0,171.16,130.467735072
2018-09-05,56.148,45.1514012495,28.51,55.2028962912,105.318211338,276.646264062,1186.48,167.18,131.345401055
2018-09-06,56.19,44.7161614218,27.84,54.2855651367,105.560902396,275.813539952,1171.44,162.53,131.103595121
2018-09-07,52.648,43.9497608558,27.38,53.8475820921,105.04639735399999,275.277533628,1164.83,163.04,130.26175224
2018-09-10,57.1,43.807834825,29.89,53.12491006850001,106.182191503,275.756110703,1164.64,164.18,130.440867746
2018-09-11,55.88800000000001,42.5115770775,30.1,54.468058071899996,107.987812971,276.665407145,1177.36,165.94,131.193152874
2018-09-12,58.108,42.5115770775,32.21,53.791617592,108.444072159,276.73240793599996,1162.82,162.0,131.26479907700002
2018-09-13,57.892,43.117128142,30.48,55.090967290900004,109.608989236,278.369141533,1175.33,161.36,133.396273607
2018-09-14,59.04,43.0887429359,32.72,54.465624832799996,110.05554078200001,278.416999241,1172.53,162.32,132.84101553600001
2018-09-17,58.968,42.9752021113,32.43,53.0154143074,108.86150077799999,276.94298184900003,1156.05,160.58,132.491740298
2018-09-18,56.992,43.6186001174,31.93,53.1030109163,109.900218505,278.445713865,1161.22,160.3,133.046998369
2018-09-19,59.804,43.6659087943,31.21,53.134643025100004,108.434364517,278.742431652,1171.09,163.06,133.494787135
2018-09-20,59.666,44.6593910095,31.18,53.5385607218,110.24969362799999,281.001315446,1186.87,166.02,135.36654418
2018-09-21,59.82,44.148457298800004,31.02,52.961883046400004,110.919520946,280.745372427,1166.09,162.93,135.545659687
2018-09-24,59.93600000000001,44.3850006834,32.61,53.7234868961,111.31753428100001,279.812727434,1173.37,165.41,134.363497343
2018-09-25,60.198,43.4388271451,32.57,54.0641403753,111.10396615,279.55312522,1184.65,164.91,133.360450505
2018-09-26,61.916,43.240130701999995,32.19,53.633457048100006,110.647706962,278.716629196,1180.49,166.95,135.778509846
2018-09-27,61.504,43.4104419389,32.59,54.7357143769,111.065135581,279.49543583900004,1194.64,168.84,135.67999631700002
2018-09-28,52.95399999999999,44.744546628,30.89,54.9279402687,111.02630501200001,279.52428053,1193.47,164.46,135.420278832
2018-10-01,62.14,43.9497608558,31.42,55.2977926175,112.230052657,280.49538510900004,1195.31,162.44,137.023362617
2018-10-02,60.20399999999999,45.510947193999996,29.02,55.78930692310001,111.783501111,280.33193186299997,1200.11,159.33,137.695045767
2018-10-03,58.96,46.135421729300006,28.43,56.468180642200004,111.802916396,280.48577021200003,1202.95,162.43,137.220389674
2018-10-04,56.36600000000001,45.5393324002,27.78,55.475419074499996,109.49249752799999,278.293573736,1168.19,158.85,135.509836586
2018-10-05,52.39,44.498541508,27.35,54.5751205939,108.851793136,276.73596045,1157.35,157.33,133.467919809
2018-10-08,50.112,44.498541508,26.46,54.448592158800004,107.609214921,276.73596045,1148.97,157.25,132.894750188
2018-10-09,52.56,44.0443782096,27.24,55.2028962912,108.977992486,276.332134783,1138.82,157.9,131.864836024
2018-10-10,51.37600000000001,42.3885745175,25.0,52.6455619586,103.05633068200001,267.582578672,1081.22,151.38,127.789958247
2018-10-11,50.44600000000001,41.849255600700005,25.3,52.180813283599996,102.81363962399999,261.688646917,1079.32,153.35,124.5031887
2018-10-12,51.756,42.4642684006,26.34,54.0446744622,106.36663670700001,265.32307791700003,1110.08,153.74,126.14209558600001
2018-10-15,51.918,42.1331076622,26.26,52.888885872299994,104.454231173,263.83276890900004,1092.25,153.52,126.392857295
2018-10-16,55.31800000000001,43.4672123512,28.18,54.0544074187,107.754829556,269.601707005,1121.28,158.78,129.966211654
2018-10-17,54.356,43.4199036743,27.3,53.820816461599996,107.473307929,269.649781489,1115.69,159.42,120.05216835799999
2018-10-18,52.782,42.549424019,26.62,52.562831828,105.32791898,265.755748275,1087.97,154.92,116.917646991
2018-10-19,52.0,41.6316356869,23.66,53.3633675039,105.483241257,265.61152482200004,1096.46,154.05,115.619059568
2018-10-22,52.19,42.5872709606,25.03,53.689421548199995,106.42488256,264.419277616,1101.16,154.78,116.442990899
2018-10-23,58.828,42.104722456,25.09,54.1955352886,104.93961328799999,263.07319206,1103.69,154.39,117.50872816299999
2018-10-24,57.7,40.1366814963,22.79,52.3365405883,99.3285960375,255.10244259099997,1050.71,146.04,113.92641803
2018-10-25,62.972,41.9249494837,19.27,53.4825962216,105.133766134,259.67913348,1095.57,150.95,113.245779104
2018-10-26,66.18,43.2306689666,17.63,52.6309625238,103.832942066,255.112057488,1071.47,145.37,111.759120399
2018-10-29,66.97,42.9562786405,16.85,51.643067434399995,100.81386531,253.698667655,1020.08,142.09,107.14689610100001
2018-10-30,65.98,45.189248191000004,17.2,51.9009907829,100.69737360200001,257.458092314,1036.21,146.22,103.34964736
2018-10-31,67.464,44.3566154773,18.21,53.253871742799994,103.687327431,260.207952806,1076.77,151.79,103.37651468600001
2018-11-01,68.85600000000001,45.6244880186,20.22,54.0714400927,102.823347266,262.97704309200003,1070.0,151.75,104.63032323200001
2018-11-02,69.282,44.5742353911,20.23,50.4848456054,103.05633068200001,261.419429806,1057.79,150.35,103.59145329399999
2018-11-05,68.28,45.3879446341,19.9,49.051667753900006,104.366862392,262.86166433,1040.09,148.68,107.523038665
2018-11-06,68.212,44.990551748,20.68,49.5821138857,104.57072288100001,264.52504148099996,1055.81,149.94,110.26350591799999
2018-11-07,69.632,46.3902578023,21.84,51.0858556721,108.686763217,270.188215711,1093.39,151.53,111.803899275
2018-11-08,70.28,46.647346669499996,21.2,50.9082292151,108.482902729,269.697855973,1082.4,147.87,111.902412804
2018-11-09,70.102,45.809427398800004,21.03,49.9266421777,106.36663670700001,267.063374243,1066.15,144.96,112.047528593
2018-11-12,66.256,44.419243154300005,19.03,47.411630613999996,103.745573285,262.07324279,1038.63,141.55,109.65311807399999
2018-11-13,67.74600000000001,45.123857086499996,19.61,46.9379294068,103.81352678100001,261.582883052,1036.05,142.16,109.598699653
2018-11-14,68.8,44.83820278970001,20.81,45.6120543786,102.34767279299999,259.794512242,1043.66,144.22,109.018236497
2018-11-15,69.688,45.809427398800004,21.49,46.73770518520001,104.599965107,262.505913147,1064.71,143.85,110.142883862
2018-11-16,70.862,46.4949977112,20.66,47.2553580508,105.584733608,263.18857082200003,1061.49,139.53,110.260790441
2018-11-19,70.694,45.70468749,19.11,45.382529051400006,102.00641638200001,258.736873592,1020.0,131.55,109.118003602
2018-11-20,69.498,45.123857086499996,19.21,43.21424723729999,99.1691130783,253.948654972,1025.76,132.43,106.297315453
2018-11-21,67.638,44.781071930299994,18.73,43.1654120613,100.534138723,254.813995686,1037.61,134.82,107.539869397
2018-11-23,65.166,44.3145032455,19.38,42.0690623602,100.49513799,253.112158948,1023.88,131.73,106.288245716
2018-11-26,69.2,45.1809879458,20.08,42.637992160500005,103.81020027,257.198490099,1048.62,136.38,108.43777334100001
2018-11-27,68.78399999999999,45.7713401592,21.05,42.5452053261,104.46346254299999,258.063830814,1044.41,135.0,108.864050971
2018-11-28,69.574,46.5235631408,21.34,44.1811837219,108.344035446,264.005837052,1086.23,136.76,111.557762805
2018-11-29,68.234,45.41903319319999,21.43,43.8417792488,107.437268411,263.428943243,1088.3,138.68,110.17916280899999
2018-11-30,70.096,46.952044586099994,21.3,43.604928645200005,108.119781233,265.03463101299997,1094.43,140.61,112.70961938
2018-12-03,71.69800000000002,47.732832997399996,23.71,45.1285861362,109.289803214,268.544068354,1106.43,141.09,113.65287200899999
2018-12-04,71.94,45.4666422426,21.12,43.1434362321,105.808987821,259.842586727,1050.82,137.93,110.287999651
2018-12-06,72.612,46.0569944561,21.3,42.6624097485,106.462250094,259.448375957,1068.73,139.63,112.383108855
2018-12-07,71.594,44.0288489487,19.46,41.1411940163,102.20142004600001,253.419835647,1036.58,137.42,108.238239131
2018-12-10,73.03,44.9524645084,19.99,41.4122292431,104.902220785,253.900580488,1039.55,141.85,109.861722021
2018-12-11,73.352,45.114335276599995,19.98,41.175378639499996,105.877239103,253.95826986900002,1051.75,142.08,109.644048337
2018-12-12,73.32,45.5428167218,20.48,41.2901413031,106.354998079,255.23705114700002,1063.68,144.5,109.888931231
2018-12-13,75.358,45.980819976899994,19.86,41.741866681,106.715754856,255.150517075,1061.9,145.01,109.498932548
2018-12-14,73.142,45.571382151499996,19.9,40.4062246176,103.38119221,250.439217631,1042.1,144.06,108.746144393
2018-12-17,69.684,44.8286809798,18.83,40.030193762399996,100.319634693,245.526005352,1016.53,140.19,105.29964440399999
2018-12-18,67.406,45.4571204327,19.5,40.5502883868,101.37265447600001,245.25678824099998,1028.71,143.66,105.798479929
2018-12-19,66.594,43.3908876858,18.16,39.2854573285,101.09964934700001,241.58389765400003,1023.01,133.24,105.598945719
2018-12-20,63.076,43.36232225609999,17.94,38.294103255799996,98.9741094148,237.651404852,1009.41,133.4,102.506165465
2018-12-21,63.95399999999999,42.6957955636,16.93,36.804630388,95.77604933319999,232.810688896,979.54,124.95,100.619660208
2018-12-24,59.078,41.5055693268,16.65,35.8523444561,91.77847423120001,226.659147635,976.22,124.06,97.56315890190001
2018-12-26,65.218,43.9812398992,17.9,38.377123055,98.0478420131,238.11107350400002,1039.46,134.18,101.027798365
2018-12-27,63.226000000000006,44.143110667399995,17.49,38.1280636575,98.65235337,239.93912585900003,1043.88,134.52,103.19546546299999
2018-12-28,66.774,44.5144612533,17.82,38.1475977279,97.8820888991,239.629614349,1037.08,133.2,102.51523520200001
2018-12-31,66.56,44.6858538314,18.46,38.5163033066,99.0326105138,241.72848927599998,1035.61,131.09,103.09569835799999
2019-01-02,62.024,44.8286809798,18.83,38.560254965,98.5938522709,241.979967378,1045.85,135.68,104.492437827
2019-01-03,60.072,42.3625322173,17.05,34.7193683731,94.96678412959999,236.20564327099999,1016.06,131.74,102.40639836
2019-01-04,63.538,44.9619863183,19.0,36.2015159645,99.3836171081,244.11753124400002,1070.71,137.95,106.406152295
2019-01-07,66.992,45.17146613590001,20.57,36.1209379241,99.5103694894,246.04230594599997,1068.39,138.05,107.158940451
2019-01-08,67.07,45.4571204327,20.75,36.8095139056,100.231883044,248.353970036,1076.28,142.53,108.682656235
2019-01-09,67.706,45.7142092999,20.19,37.4346041583,101.66515997100001,249.51463819900002,1074.66,144.23,109.462653601
2019-01-10,68.994,46.237908843999996,19.74,37.5542503395,101.011897698,250.394811555,1070.33,144.2,110.46032465100001
2019-01-11,69.452,46.59021581010001,20.27,37.1855447608,100.231883044,250.49153390200001,1057.19,143.8,110.161023336
2019-01-14,66.88,46.0379508363,20.23,36.6263819956,99.50061930620001,248.96332082200001,1044.69,145.39,109.190561497
2019-01-15,68.88600000000001,46.2759960836,20.38,37.3760019471,102.38667352600001,251.81663005400003,1077.15,148.95,110.40590623
2019-01-16,69.21,45.8284710186,19.73,37.8326108427,102.74743030399999,252.425980839,1080.97,147.54,110.306139125
2019-01-17,69.462,46.152212555,20.25,38.0572526523,103.46894385899999,254.34108330700002,1089.9,148.3,110.823114123
2019-01-18,60.452,46.83778286729999,20.77,38.291661497,105.019222984,257.72636544700003,1098.26,150.04,112.301481224
2019-01-22,59.784,45.9617763571,19.76,37.4321623995,103.03993579899999,254.24436096,1070.52,147.57,111.12241543799999
2019-01-23,57.518,45.64755663060001,19.8,37.5835514451,104.044204666,254.776333868,1075.57,144.3,120.527732514
2019-01-24,58.302,47.3805260313,20.85,37.2856568716,103.54694532399999,254.91174515400002,1073.9,145.83,120.20122198799999
2019-01-25,59.408,44.7905937402,21.93,38.5211868242,104.492713092,257.06865348900004,1090.99,149.01,121.507264089
2019-01-28,59.276,44.476374013699996,20.18,38.164690039499995,102.45492480799999,255.114862082,1070.08,147.47,121.779356194
2019-01-29,59.492,44.3145032455,19.25,37.769125113899996,100.368385609,254.776333868,1060.62,144.19,121.833774615
2019-01-30,61.754,45.2666842349,23.09,40.3500641652,103.722448621,258.809655732,1089.06,150.42,121.879123299
2019-01-31,61.404,44.866768219300006,24.41,40.6406334624,101.82116290200001,261.082630883,1116.37,166.69,121.915402246
2019-02-01,62.442,46.3997796122,24.51,40.6601675328,100.212382678,261.208369934,1110.75,165.71,121.625170668
2019-02-04,62.578,46.866348296999995,24.13,41.815119445,103.09843689799999,263.046094525,1132.8,169.25,122.613771981
2019-02-05,64.27,47.618571278599994,23.31,42.5305547733,104.54146400799999,264.148729279,1145.99,171.16,122.940282506
2019-02-06,63.444,47.8137683814,23.26,42.5452053261,103.38119221,263.80052883,1115.23,170.49,123.638652241
2019-02-07,61.502,47.171779908199994,22.67,41.7394249222,102.64017828899999,261.285747812,1098.71,166.38,122.223773298
2019-02-08,61.16,46.798085125200004,23.05,41.7882600982,103.030185616,261.604931556,1095.06,167.33,122.700958988
2019-02-11,62.56800000000001,46.7310117027,22.96,41.5479426585,102.62067792200001,261.750015077,1095.01,165.79,122.957905129
2019-02-12,62.362,47.919169474099995,22.82,41.9059665993,104.21970796299999,265.115952747,1121.37,165.04,124.848294595
2019-02-13,61.63399999999999,48.3599376796,22.85,41.7318590665,104.14170649799999,265.976781634,1120.16,164.07,126.19726183600001
2019-02-14,60.754,48.685722875,23.13,41.8838966303,104.229458146,265.38677531900004,1121.67,163.95,125.242890455
2019-02-15,61.576,49.5001858634,23.68,41.790712317,105.516482326,268.27877349,1113.65,162.5,126.66527087799999
2019-02-19,61.128,49.2510560081,23.95,41.9157754744,105.46773141,268.743040755,1118.56,162.29,127.28010628700001
2019-02-20,60.512,49.24147409060001,23.95,42.185519539299996,104.921721152,269.28468589700003,1113.8,162.56,126.637740935
2019-02-21,58.246,49.260637925699996,23.92,41.947654318400005,107.13472245700001,268.327134663,1096.97,160.04,126.490914568
2019-02-22,58.942,50.295485016899995,24.36,42.4160281039,108.662280879,269.990759029,1110.37,161.89,127.784821921
2019-02-25,59.754,50.8799819851,24.71,42.725007669200004,109.269387432,270.358303947,1109.4,164.62,127.97753152700001
2019-02-26,59.572,51.00454691270001,24.21,42.7495298569,110.023374602,270.164859254,1115.13,164.13,128.216124372
2019-02-27,62.948,51.01412883020001,23.48,42.8819496707,109.83732582,270.04879243700003,1116.05,162.81,127.71140873799999
2019-02-28,63.976000000000006,50.745835139899995,23.53,42.460168041799996,109.70023724299999,269.54583623400003,1119.92,161.45,126.757037357
